"","0","1"
"EV_n",0.884128507058539,0.884128507058539
"EV_y",0.115871492941461,0.115871492941461
"SD_n",4.13340794998282e-10,4.13340794998282e-10
"SD_y",4.13340794998282e-10,4.13340794998282e-10
"post.theta_n",530140336465483392,530140336465483712
"post.theta_y",69478759891039832,69478759891039984
"opt.theta_n",530140336465481344,NA
"opt.theta_y",69478759891039080,NA
"max.spread_n",0,NA
"max.spread_y",3.08631554910003e-07,NA
