"","0","1"
"EV_absent",0.760488003625012,0.76023986918969
"EV_present",0.239511996374988,0.23976013081031
"SD_absent",0.0103110767477433,0.00649698294447356
"SD_present",0.0103110767477433,0.00649698294447356
"post.theta_absent",1302.11816097477,3282.11816097477
"post.theta_present",410.095778979541,1035.09577897954
"opt.theta_absent",0.118160974769774,NA
"opt.theta_present",0.0957789795410732,NA
"max.spread_absent",0.0203601642292092,NA
"max.spread_present",0.0203601642292251,NA
