"","0","1"
"EV_absent",0.761758691965185,0.755870719399335
"EV_present",0.238241308034815,0.244129280600665
"SD_absent",0.00631748936134032,0.011150269288655
"SD_present",0.00631748936134032,0.011150269288655
"post.theta_absent",3463.11844007004,1121.11844007004
"post.theta_present",1083.09609820571,362.096098205706
"opt.theta_absent",0.118440070040109,NA
"opt.theta_present",0.0960982057056416,NA
"max.spread_absent",0.45943851303301,NA
"max.spread_present",0.459438513033005,NA
