"","A","B"
"EV",0.41566087864891493,0.4156007503327798
"STD",0.001467107166287174,0.0014966189053280774
"Q.05",0.4132485506482847,0.4131399149638843
"Q.95",0.41807490628611055,0.418063355740275
"theta0",62891.877862903624,62891.877862903624
"theta1",44731.632786259215,44731.632786259215
