"","AA","AB","BA","BB"
"EV_absent",0.702049988697517,0.742616690198955,0.733854413155047,0.725802430248163
"EV_present",0.297950011302483,0.257383309801045,0.266145586844953,0.274197569751837
"SD_absent",0.0108695632339866,0.0175092132296715,0.00820315884693234,0.0142036594017052
"SD_present",0.0108695632339866,0.0175092132296715,0.00820315884693234,0.0142036594017052
"post.theta_absent",1242.2526268779,462.2526268779,2129.2526268779,715.2526268779
"post.theta_present",527.212007944753,160.212007944753,772.212007944753,270.212007944753
"opt.theta_absent",45.2526268778997,NA,NA,NA
"opt.theta_present",17.2120079447528,NA,NA,NA
"max.spread_absent",2.33553696294296,NA,NA,NA
"max.spread_present",2.33553696294297,NA,NA,NA
