"","AA","AB","BA","BB"
"EV_absent",0.5835151776744,0.589043395517984,0.608110694613883,0.540641732928463
"EV_present",0.4164848223256,0.410956604482016,0.391889305386117,0.459358267071537
"SD_absent",0.0100847576387633,0.0093120883793321,0.0224563058406298,0.0216554594679261
"SD_present",0.0100847576387633,0.0093120883793321,0.0224563058406298,0.0216554594679261
"post.theta_absent",1393.76892806626,1643.76892806626,286.768928066261,285.768928066261
"post.theta_present",994.80463675707,1146.80463675707,184.80463675707,242.80463675707
"opt.theta_absent",21.7689280662607,NA,NA,NA
"opt.theta_present",15.8046367570704,NA,NA,NA
"max.spread_absent",2.16268379446502,NA,NA,NA
"max.spread_present",2.16268379446503,NA,NA,NA
