"","AA","AB","BA","BB"
"EV_absent",0.581920828370461,0.670086156357164,0.583229806810344,0.565716683358988
"EV_present",0.418079171629538,0.329913843642836,0.416770193189656,0.434283316641012
"SD_absent",0.0131453377521045,0.0312813343766626,0.00789174754542263,0.0207989446059833
"SD_present",0.0131453377521045,0.0312813343766626,0.00789174754542263,0.0207989446059833
"post.theta_absent",818.71785745958,150.71785745958,2275.71785745958,320.71785745958
"post.theta_present",588.205245382804,74.2052453828037,1626.2052453828,246.205245382804
"opt.theta_absent",10.7178574595799,NA,NA,NA
"opt.theta_present",7.2052453828037,NA,NA,NA
"max.spread_absent",2.77838117814776,NA,NA,NA
"max.spread_present",2.77838117814776,NA,NA,NA
