"","AA","AB","BA","BB"
"EV_absent",0.733179846110056,0.726210105842452,0.70263357163758,0.694641497819849
"EV_present",0.266820153889944,0.273789894157548,0.29736642836242,0.305358502180151
"SD_absent",0.00713374219666202,0.0158135660979902,0.0126918287668437,0.0267199907269718
"SD_present",0.00713374219666202,0.0158135660979902,0.0126918287668437,0.0267199907269718
"post.theta_absent",2817.68120110546,576.681201105463,910.681201105463,205.681201105463
"post.theta_present",1025.41570895678,217.415708956776,385.415708956776,90.4157089567764
"opt.theta_absent",35.6812011054632,NA,NA,NA
"opt.theta_present",14.4157089567764,NA,NA,NA
"max.spread_absent",2.09806136484387,NA,NA,NA
"max.spread_present",2.09806136484388,NA,NA,NA
