"","AA","AB","BA","BB"
"EV_absent",0.744926354876282,0.711500534527123,0.716212915690211,0.73488419346779
"EV_present",0.255073645123718,0.288499465472877,0.283787084309789,0.26511580653221
"SD_absent",0.013262825842359,0.00872698234682597,0.0170010577591363,0.0103035003984244
"SD_present",0.013262825842359,0.00872698234682597,0.0170010577591363,0.0103035003984244
"post.theta_absent",803.929379194659,1916.92937919466,502.929379194659,1347.92937919466
"post.theta_present",275.277140929302,777.277140929302,199.277140929302,486.277140929302
"opt.theta_absent",50.9293791946588,NA,NA,NA
"opt.theta_present",19.2771409293022,NA,NA,NA
"max.spread_absent",2.10536656762005,NA,NA,NA
"max.spread_present",2.10536656762005,NA,NA,NA
