"","AA","AB","BA","BB"
"EV_absent",0.717138602832668,0.732394205558543,0.732291115569919,0.70241943456287
"EV_present",0.282861397167332,0.267605794441457,0.267708884430081,0.29758056543713
"SD_absent",0.0171035869690938,0.0139342047043379,0.00773522326931011,0.0124366618707329
"SD_present",0.0171035869690938,0.0139342047043379,0.00773522326931011,0.0124366618707329
"post.theta_absent",496.568002967606,738.568002967606,2398.56800296761,948.568002967606
"post.theta_present",195.861606882126,269.861606882126,876.861606882126,401.861606882126
"opt.theta_absent",53.5680029676064,NA,NA,NA
"opt.theta_present",20.8616068821258,NA,NA,NA
"max.spread_absent",2.03958460341069,NA,NA,NA
"max.spread_present",2.0395846034107,NA,NA,NA
