"","AA","AB","BA","BB"
"EV_absent",0.57619362095851,0.572311224974456,0.596855517943354,0.605242861827888
"EV_present",0.42380637904149,0.427688775025544,0.403144482056646,0.394757138172112
"SD_absent",0.014413640487046,0.00938265634297716,0.0187093087570037,0.0118992560337304
"SD_present",0.014413640487046,0.00938265634297716,0.0187093087570037,0.0118992560337304
"post.theta_absent",676.686276477095,1590.6862764771,409.686276477095,1020.6862764771
"post.theta_present",497.721512611951,1188.72151261195,276.721512611951,665.721512611951
"opt.theta_absent",43.6862764770953,NA,NA,NA
"opt.theta_present",30.7215126119509,NA,NA,NA
"max.spread_absent",2.17321293944714,NA,NA,NA
"max.spread_present",2.17321293944715,NA,NA,NA
