"","AA","AB","BA","BB"
"EV_absent",0.766572605756097,0.765642423025797,0.74170847640993,0.775314535933848
"EV_present",0.233427394243903,0.234357576974203,0.25829152359007,0.224685464066152
"SD_absent",0.0100036673514808,0.0120338071032614,0.00976988598398145,0.0114918803413209
"SD_present",0.0100036673514808,0.0120338071032614,0.00976988598398145,0.0114918803413209
"post.theta_absent",1369.92558762594,947.925587625936,1487.92558762594,1021.92558762594
"post.theta_present",417.15312786603,290.15312786603,518.15312786603,296.15312786603
"opt.theta_absent",60.925587625936,NA,NA,NA
"opt.theta_present",19.1531278660304,NA,NA,NA
"max.spread_absent",2.22799156722152,NA,NA,NA
"max.spread_present",2.22799156722152,NA,NA,NA
