"","AA","AB","BA","BB"
"EV_absent",0.719277884799424,0.71479839325342,0.715305574457792,0.754461324592844
"EV_present",0.280722115200576,0.28520160674658,0.284694425542208,0.245538675407156
"SD_absent",0.0111021033232571,0.00943685695350409,0.0141912316831538,0.0117789833667901
"SD_present",0.0111021033232571,0.00943685695350409,0.0141912316831538,0.0117789833667901
"post.theta_absent",1177.5905850749,1635.5905850749,722.590585074898,1006.5905850749
"post.theta_present",459.593888354697,652.593888354697,287.593888354697,327.593888354697
"opt.theta_absent",43.5905850748983,NA,NA,NA
"opt.theta_present",16.5938883546965,NA,NA,NA
"max.spread_absent",2.62790202775996,NA,NA,NA
"max.spread_present",2.62790202775995,NA,NA,NA
