"","AA","AB","BA","BB"
"EV_absent",0.697207414794955,0.745856739340004,0.720907399305799,0.725519845331595
"EV_present",0.302792585205045,0.254143260659996,0.279092600694201,0.274480154668405
"SD_absent",0.0177974306668834,0.013778295344666,0.0103245647898872,0.00858416786011893
"SD_present",0.0177974306668834,0.013778295344666,0.0103245647898872,0.00858416786011893
"post.theta_absent",463.983466811129,743.983466811129,1359.98346681113,1959.98346681113
"post.theta_present",201.504961689856,253.504961689856,526.504961689856,741.504961689856
"opt.theta_absent",39.9834668111289,NA,NA,NA
"opt.theta_present",15.5049616898558,NA,NA,NA
"max.spread_absent",2.16146658135421,NA,NA,NA
"max.spread_present",2.16146658135421,NA,NA,NA
