"","AA","AB","BA","BB"
"EV_absent",0.561606733142909,0.571094234565993,0.594636100733463,0.594215642096809
"EV_present",0.438393266857091,0.428905765434007,0.405363899266537,0.405784357903191
"SD_absent",0.0126074201487431,0.0200227613595508,0.00811427892949733,0.0229958956393607
"SD_present",0.0126074201487431,0.0200227613595508,0.00811427892949733,0.0229958956393607
"post.theta_absent",869.351821710347,348.351821710347,2176.35182171035,270.351821710347
"post.theta_present",678.620754838389,261.620754838389,1483.62075483839,184.620754838389
"opt.theta_absent",35.3518217103466,NA,NA,NA
"opt.theta_present",25.6207548383892,NA,NA,NA
"max.spread_absent",2.20299316950815,NA,NA,NA
"max.spread_present",2.20299316950815,NA,NA,NA
