"","AA","AB","BA","BB"
"EV_absent",0.590902729572191,0.583992877243529,0.561855818846221,0.498477064013809
"EV_present",0.409097270427809,0.416007122756471,0.438144181153779,0.501522935986191
"SD_absent",0.00771898054928078,0.0135707726861226,0.0210766394365688,0.0365473180991247
"SD_present",0.00771898054928078,0.0135707726861226,0.0210766394365688,0.0365473180991247
"post.theta_absent",2396.79905018339,769.799050183387,310.799050183387,92.799050183387
"post.theta_present",1659.36608535195,548.366085351949,242.366085351949,93.3660853519486
"opt.theta_absent",11.799050183387,NA,NA,NA
"opt.theta_present",9.36608535194864,NA,NA,NA
"max.spread_absent",2.47434630486086,NA,NA,NA
"max.spread_present",2.47434630486086,NA,NA,NA
