"","AA","AB","BA","BB"
"EV_absent",0.745529760915512,0.781812575678604,0.765945606078339,0.749132991258454
"EV_present",0.254470239084488,0.218187424321396,0.234054393921661,0.250867008741546
"SD_absent",0.0110977264102901,0.0109936241328281,0.0100799562055268,0.010856813558612
"SD_present",0.0110977264102901,0.0109936241328281,0.0100799562055268,0.010856813558612
"post.theta_absent",1147.66968961756,1102.66968961756,1350.66968961756,1193.66968961756
"post.theta_present",391.731887333867,307.731887333867,412.731887333867,399.731887333867
"opt.theta_absent",52.6696896175583,NA,NA,NA
"opt.theta_present",16.7318873338668,NA,NA,NA
"max.spread_absent",2.32267732603321,NA,NA,NA
"max.spread_present",2.32267732603322,NA,NA,NA
