"","AA","AB","BA","BB"
"EV_absent",0.615160664969782,0.589960783974663,0.58071451522357,0.572772869447633
"EV_present",0.384839335030218,0.410039216025337,0.41928548477643,0.427227130552367
"SD_absent",0.0158493824654203,0.0168658481570923,0.0099378175989328,0.010951185013816
"SD_present",0.0158493824654203,0.0168658481570923,0.0099378175989328,0.010951185013816
"post.theta_absent",579.122988647557,501.122988647557,1431.12298864756,1168.12298864756
"post.theta_present",362.29446800339,348.29446800339,1033.29446800339,871.29446800339
"opt.theta_absent",39.1229886475573,NA,NA,NA
"opt.theta_present",27.2944680033901,NA,NA,NA
"max.spread_absent",2.200275149354,NA,NA,NA
"max.spread_present",2.200275149354,NA,NA,NA
