"","AA","AB","BA","BB"
"EV_absent",0.756964675593166,0.508186410274218,0.80853743541721,0.754397399592398
"EV_present",0.243035324406834,0.491813589725782,0.19146256458279,0.245602600407602
"SD_absent",0.00762851435218786,0.14875136804428,0.0169425448537262,0.00890919910120556
"SD_present",0.00762851435218786,0.14875136804428,0.0169425448537262,0.00890919910120556
"post.theta_absent",2392.23198263136,5.23198263136464,435.231982631365,1760.23198263136
"post.theta_present",768.063417886216,5.06341788621602,103.063417886216,573.063417886216
"opt.theta_absent",2.23198263136464,NA,NA,NA
"opt.theta_present",1.06341788621602,NA,NA,NA
"max.spread_absent",2.82830855885214,NA,NA,NA
"max.spread_present",2.82830855885214,NA,NA,NA
