"","AA","AB","BA","BB"
"EV_absent",0.735831979016381,0.733191824718393,0.698640609474415,0.723134720369384
"EV_present",0.264168020983619,0.266808175281607,0.301359390525585,0.276865279630617
"SD_absent",0.0109239515367435,0.0102036227914644,0.0127167861619926,0.0115112723017896
"SD_present",0.0109239515367435,0.0102036227914644,0.0127167861619926,0.0115112723017896
"post.theta_absent",1197.87453474611,1376.87453474611,908.874534746114,1091.87453474611
"post.theta_present",430.044023981608,501.044023981608,392.044023981608,418.044023981608
"opt.theta_absent",51.8745347461139,NA,NA,NA
"opt.theta_present",20.0440239816083,NA,NA,NA
"max.spread_absent",2.21845623285716,NA,NA,NA
"max.spread_present",2.21845623285716,NA,NA,NA
