"","AA","AB","BA","BB"
"EV_absent",0.752103998770402,0.7591245551795,0.761176194849319,0.786500805851586
"EV_present",0.247896001229598,0.2408754448205,0.238823805150681,0.213499194148414
"SD_absent",0.00870405012413795,0.00957863078362973,0.0134763699426675,0.0139573834682996
"SD_present",0.00870405012413795,0.00957863078362973,0.0134763699426675,0.0139573834682996
"post.theta_absent",1850.14616846247,1512.14616846247,761.146168462474,677.146168462474
"post.theta_present",609.814384183486,479.814384183486,238.814384183486,183.814384183486
"opt.theta_absent",54.1461684624741,NA,NA,NA
"opt.theta_present",16.8143841834856,NA,NA,NA
"max.spread_absent",2.09112059232889,NA,NA,NA
"max.spread_present",2.09112059232889,NA,NA,NA
