"","AA","AB","BA","BB"
"EV_absent",0.719834628522204,0.736440164194037,0.695724060549135,0.703355022190589
"EV_present",0.280165371477796,0.263559835805963,0.304275939450865,0.296644977809411
"SD_absent",0.0126200537426791,0.00756978816933432,0.0217798884175329,0.0133984055532792
"SD_present",0.0126200537426791,0.00756978816933432,0.0217798884175329,0.0133984055532792
"post.theta_absent",910.781936340503,2493.7819363405,309.781936340503,816.781936340503
"post.theta_present",354.483584728284,892.483584728284,135.483584728284,344.483584728284
"opt.theta_absent",40.7819363405032,NA,NA,NA
"opt.theta_present",16.4835847282843,NA,NA,NA
"max.spread_absent",2.14993220002907,NA,NA,NA
"max.spread_present",2.14993220002908,NA,NA,NA
