"","AA","AB","BA","BB"
"EV_absent",0.78637742812237,0.750393198952073,0.750890184001981,0.746878493721654
"EV_present",0.21362257187763,0.249606801047927,0.249109815998019,0.253121506278346
"SD_absent",0.00964538438783526,0.0135731925932228,0.00936090758456547,0.0119916965988004
"SD_present",0.00964538438783526,0.0135731925932228,0.00936090758456547,0.0119916965988004
"post.theta_absent",1419.1540952387,762.154095238704,1602.1540952387,981.154095238704
"post.theta_present",385.518883011971,253.518883011971,531.518883011971,332.518883011971
"opt.theta_absent",45.1540952387039,NA,NA,NA
"opt.theta_present",14.5188830119714,NA,NA,NA
"max.spread_absent",2.64022679394407,NA,NA,NA
"max.spread_present",2.64022679394407,NA,NA,NA
