"","AA","AB","BA","BB"
"EV_absent",0.585103453410967,0.601799182738202,0.552674776394326,0.580667785231062
"EV_present",0.414896546589033,0.398200817261798,0.447325223605674,0.419332214768938
"SD_absent",0.00757133986061959,0.0149322301588509,0.0187965184460952,0.0357288747180769
"SD_present",0.00757133986061959,0.0149322301588509,0.0187965184460952,0.0357288747180769
"post.theta_absent",2477.17730964383,646.177309643829,386.177309643829,110.177309643829
"post.theta_present",1756.56510838955,427.565108389551,312.565108389551,79.5651083895511
"opt.theta_absent",24.1773096438294,NA,NA,NA
"opt.theta_present",17.5651083895511,NA,NA,NA
"max.spread_absent",2.04635187631444,NA,NA,NA
"max.spread_present",2.04635187631444,NA,NA,NA
