"","AA","AB","BA","BB"
"EV_absent",0.568502032720292,0.588886806896022,0.53391715053059,0.633515990454382
"EV_present",0.431497967279708,0.411113193103978,0.46608284946941,0.366484009545618
"SD_absent",0.0116955725420097,0.00832005825636463,0.0293256905485558,0.0206900693021036
"SD_present",0.0116955725420097,0.00832005825636463,0.0293256905485558,0.0206900693021036
"post.theta_absent",1018.96106214646,2058.96106214646,153.961062146464,342.961062146464
"post.theta_present",773.40027255399,1437.40027255399,134.40027255399,198.40027255399
"opt.theta_absent",12.9610621464645,NA,NA,NA
"opt.theta_present",9.40027255398994,NA,NA,NA
"max.spread_absent",2.77513227669454,NA,NA,NA
"max.spread_present",2.77513227669454,NA,NA,NA
