"","AA","AB","BA","BB"
"EV_absent",0.737329781470857,0.748920161736299,0.721350283294981,0.71137085271035
"EV_present",0.262670218529143,0.251079838263701,0.278649716705019,0.28862914728965
"SD_absent",0.0181959281344624,0.0110934867397009,0.01353653590515,0.00816613004164333
"SD_present",0.0181959281344624,0.0110934867397009,0.01353653590515,0.00816613004164333
"post.theta_absent",430.569128556441,1143.56912855644,790.569128556441,2189.56912855644
"post.theta_present",153.388198784282,383.388198784282,305.388198784282,888.388198784282
"opt.theta_absent",46.5691285564411,NA,NA,NA
"opt.theta_present",17.3881987842821,NA,NA,NA
"max.spread_absent",2.72589903935382,NA,NA,NA
"max.spread_present",2.72589903935383,NA,NA,NA
