"","AA","AB","BA","BB"
"EV_absent",0.723810813788046,0.734828664592839,0.688085841096364,0.760617885023894
"EV_present",0.276189186211954,0.265171335407161,0.311914158903636,0.239382114976106
"SD_absent",0.00709428529843945,0.0117222488454482,0.0198984920174248,0.0292341755915458
"SD_present",0.00709428529843945,0.0117222488454482,0.0198984920174248,0.0292341755915458
"post.theta_absent",2874.28715386052,1041.28715386052,372.287153860523,161.287153860523
"post.theta_present",1096.76038937527,375.760389375272,168.760389375272,50.7603893752719
"opt.theta_absent",20.2871538605233,NA,NA,NA
"opt.theta_present",7.76038937527191,NA,NA,NA
"max.spread_absent",2.05103447239839,NA,NA,NA
"max.spread_present",2.05103447239839,NA,NA,NA
