"","AA","AB","BA","BB"
"EV_absent",0.770864504949748,0.779287873170008,0.739260601528438,0.738920218652088
"EV_present",0.229135495050252,0.220712126829992,0.260739398471562,0.261079781347912
"SD_absent",0.00766363198153553,0.0139846572848715,0.0103612743611285,0.0188234350148726
"SD_present",0.00766363198153553,0.0139846572848715,0.0103612743611285,0.0188234350148726
"post.theta_absent",2317.58011616414,684.580116164139,1326.58011616414,401.580116164139
"post.theta_present",688.888726651784,193.888726651784,467.888726651784,141.888726651784
"opt.theta_absent",36.5801161641394,NA,NA,NA
"opt.theta_present",11.8887266517842,NA,NA,NA
"max.spread_absent",2.45229415910359,NA,NA,NA
"max.spread_present",2.45229415910358,NA,NA,NA
