"","AA","AB","BA","BB"
"EV",0.41315253079006,0.415240128198893,0.416989327998658,0.419418736606996
"STD",0.00578473176710174,0.00616073908001219,0.00595933349536557,0.00631685675551964
"Q.05",0.403651048403944,0.405121588011523,0.407200801761089,0.409043346096801
"Q.95",0.422681276663496,0.425388804322711,0.426805436297222,0.429824162696399
"theta0",3000.42472286311,3000.42472286311,3000.42472286311,3000.42472286311
"theta1",2139.08930492457,2139.08930492457,2139.08930492457,2139.08930492457
