"","AA","AB","BA","BB"
"EV",0.240732290493389,0.248905312307514,0.241870572233729,0.235941196508997
"STD",0.00573008225310573,0.00814675203025819,0.0089546111407711,0.00632525621944027
"Q.05",0.231360286107088,0.235606922643339,0.227270617939504,0.225603988172336
"Q.95",0.250210233994075,0.262406519460482,0.256727378960926,0.246411716538099
"theta0",1732.95117205069,1732.95117205069,1732.95117205069,1732.95117205069
"theta1",552.873792106952,552.873792106952,552.873792106952,552.873792106952
