"","AA","AB","BA","BB"
"EV",0.275967865850892,0.278691844503465,0.274118586429329,0.277300951790609
"STD",0.00507805836196007,0.00579135430579319,0.00495187417962463,0.00572870052468857
"Q.05",0.267648133989458,0.269207976723363,0.266005183975972,0.267919622906939
"Q.95",0.284353359579976,0.288259701183655,0.282295302412455,0.286765233084829
"theta0",3966.48214981672,3966.48214981672,3966.48214981672,3966.48214981672
"theta1",1516.07750291756,1516.07750291756,1516.07750291756,1516.07750291756
