"","0","1"
"EV",0.2763954906517234,0.27147346341271494
"STD",0.005357992154869872,0.008369045252793623
"Q.05",0.26761893769064926,0.2577999346253772
"Q.95",0.28524504761208,0.2853311310116653
"theta0",1364.4230953203821,1364.4230953203821
"theta1",515.2923337613165,515.2923337613165
"post.theta0",5040.423095320382,2056.4230953203823
"post.theta1",1925.2923337613165,766.2923337613165
