"","u0","u1"
"55",3.93591137328982,2.96549395424266
"56",4.00961871520841,3.22677192800289
"57",4.18485222507506,3.09878614262156
"58",4.22043346682057,3.48013348164051
"59",4.50626725446249,3.57366289789507
"60",4.53372748358184,3.71163771323306
"61",4.87230934247297,4.03438237160437
"62",4.97717917665728,3.83404190081228
"63",4.75094265012176,3.87950873747799
"64",4.93072166293265,3.93506203358632
"65",4.94620891119431,4.03717478933046
"66",4.85983558589183,3.97774793454982
"67",5.00125370554918,4.00841268956771
"68",5.05810887071567,4.12217268957219
"69",5.20530618822509,4.12849132287532
"70",5.10501424149963,4.14498096401242
"71",4.99034970247208,4.22271247353298
"72",5.0153936625818,3.96561222213965
"73",5.08907134883575,4.06299343645866
"74",4.90026925107801,4.00865675671179
"75",5.04457937305424,3.79360926150496
"76",4.71723808025981,3.7821443320464
"77",4.69867880739813,3.47778925314004
"78",4.6027660040522,3.52714535304948
"79",4.73490018321753,3.67974528842774
"80",4.6218636858183,3.71981923433967
"81",4.89019989035469,3.79219142819748
"82",4.73727511463657,3.66612396736102
"83",4.53933551559207,3.63954222096942
"84",4.66834678909573,3.54645610831107
"85",4.65596462133924,3.70110695306204
"86",4.55297691593637,3.46856387682796
"87",4.59896432951473,3.67039590276491
"88",4.60723888517369,3.6257763428257
"89",4.73037794556537,3.79107143889703
"90",4.81224029104148,3.852130782298
"91",4.95088076259834,3.83724222630432
"92",4.80668346501064,3.66734483797342
"93",4.83696899568445,3.8137060745864
"94",4.8195811220795,3.78379391951006
"95",4.35494742983414,3.31808347671118
"96",4.30211442931348,3.43401838956718
"97",4.42966623932765,3.55105508132375
"98",4.69427980591681,3.6210185999833
"99",4.74395638696856,3.66304352628645
"100",4.56333178092027,3.84445379101193
"101",4.76769833028892,3.86808936789583
"102",5.1052435869676,3.96121137445267
"103",5.02477925401356,3.95916985881747
"104",5.13301676437918,3.98944406370796
"105",4.82160680032691,3.96467227930096
"106",4.8505214974636,3.73617995673564
"107",4.74958122121655,3.82038935348672
"108",4.87831369811101,3.91654456831097
"109",4.83069793482115,3.71288592788611
"110",4.75555949965756,3.86419396874132
"111",4.74404751191084,3.71814307665137
"112",4.59020295002519,3.59751804580251
"113",4.76985254218537,3.84333846689145
"114",5.06583616296479,3.89980110295055
"115",5.10255028504621,4.03049545722862
"116",5.07711048098793,4.09521240375527
"117",5.09991186597652,4.08924413369472
"118",5.01461006380138,3.98521650057714
"119",5.16197085061784,4.25376313102054
"120",5.29983089420397,4.17691238669541
"121",5.22114627224802,4.31440955718316
"122",5.3068068538717,4.24293724961714
"123",5.33286842434141,4.31016689032539
"124",5.46576593348716,4.39413804118456
"125",5.32162844063407,4.30832145284686
"126",5.37954478252173,4.30226472374755
"127",5.43111019715091,4.45751222410261
"128",5.48862680415333,4.49664184809713
"129",5.56710941444247,4.55032386233348
"130",5.56513058516914,4.71746592205785
"131",5.75806296440386,4.61231477519067
"132",5.53787906617483,4.61264765224249
"133",5.56965383620598,4.52727509854505
"134",5.66279965609007,4.56263644684816
"135",5.64950154671115,4.71369636135921
"136",5.69740340054661,4.6855652521702
"137",5.69164429199737,4.65111214759617
"138",5.62677130560778,4.60221540653818
"139",5.66556383159709,4.65700369276551
"140",5.64781411241811,4.60456194916998
"141",5.69508757641117,4.77097921882204
"142",5.8580199919022,4.85312475032317
"143",5.8289597423851,4.896826295275
"144",5.73746251269187,4.78616772777798
"145",5.75956165117519,4.69412105829872
"146",5.72218272407198,4.73608577107028
"147",5.78115652931814,4.79813484653047
"148",5.86203973452869,4.82774674234947
"149",5.75979367476987,4.74174025268741
"150",5.81969974612495,4.76347544256298
"151",5.61347232381174,4.58800322318276
"152",5.55402317438928,4.67647313097729
"153",5.52985842579161,4.41870535478576
"154",5.48208610595737,4.53670064712093
"155",5.54445260355096,4.47198330925786
"156",5.66547399791204,4.53659301574858
"157",5.59510500549165,4.66151675311699
"158",5.60564328158113,4.66025335304984
"159",5.5776549382235,4.56259769902634
"160",5.76779701776068,4.59312459613984
"161",5.55825904377428,4.60226931781703
"162",5.40450339064827,4.63314968383463
"163",5.45926706901099,4.51094412498164
"164",5.43503355571803,4.48256700041151
"165",5.43943342622163,4.49818120792008
"166",5.44643098532292,4.4899289228654
"167",5.44117446894999,4.39018642435579
"168",5.52196749134925,4.3675277236628
"169",5.42228058711009,4.50161745290332
"170",5.42775989963904,4.43151854532854
"171",5.22198312288991,4.45567849072421
"172",5.70160967920323,4.64165643901993
"173",5.55221457784811,4.40150513926363
"174",5.41334085791018,4.39701804574433
"175",5.24171135078013,4.34626492159141
"176",4.9138391957188,4.04182073428611
"177",5.27298385307199,4.23139131770625
"178",5.2282198476438,4.35987928411574
"179",5.52668523626936,4.62100281345142
"180",5.65135292907258,4.68738389326464
"181",5.70076757384257,4.74176576822844
"182",5.64681130589277,4.51550218024464
"183",5.51296003197299,4.53296320834832
"184",5.50516594096634,4.60214472738887
"185",5.61873412075281,4.50079358019083
"186",5.71181492722533,4.6659022212069
"187",5.63281840185308,4.68887959468485
"188",5.55584997721286,4.68115323467588
"189",5.65107517035944,4.59262963375001
"190",5.62630609930124,4.72093539312214
"191",5.58223003152222,4.67264188461415
"192",5.7453199712812,4.87166704156755
"193",5.89908999131611,4.77454796547455
"194",5.82603677266361,4.83909504772425
"195",5.84703749281291,4.87996817240337
"196",5.77102376872493,4.87895845962233
"197",5.6876456227595,4.69474006569161
"198",5.66858936994833,4.64050198458034
"199",5.5949864141701,4.58937069394186
"200",5.54203023778383,4.73402174633955
"201",5.52136338032243,4.72862223517114
"202",5.55742900562159,4.51044062928493
"203",5.58500316478846,4.62246228889842
"204",5.52622383226307,4.61222830856959
"205",5.5933779696575,4.46820162543752
"206",5.65006962752431,4.66467873905602
"207",5.68046206931828,4.63075564045772
"208",5.50784937444209,4.61478482400305
"209",5.47076476272332,4.56391824237534
"210",5.55529695596686,4.50266567348859
"211",5.60464035267852,4.5817030306525
"212",5.59534261679776,4.63561851816119
"213",5.60296406333287,4.61930525346566
"214",5.38733835073335,4.57832040642345
"215",5.51031990788783,4.47132535594182
"216",5.66070589986657,4.53240949855045
"217",5.74222837875463,4.638139365302
"218",5.53933431549807,4.47747243154545
"219",5.49120468716297,4.46883644161076
"220",5.49644382245577,4.54730342988037
"221",5.65809698904314,4.61475313987122
"222",5.71212902251112,4.61369812511092
"223",5.84711431728491,4.848554203904
"224",5.83240925967619,4.78450574139817
"225",5.88834439033431,4.85155426108288
"226",5.91361137097982,5.13460223508482
"227",5.93173885975336,5.02038501630013
"228",5.95032322256582,4.93795181264281
"229",5.98847921139493,4.95918932119563
"230",5.87683435761767,4.86372039035987
"231",5.83321928065634,4.88927931273176
"232",5.97031081601341,4.98194992208619
"233",6.0019742713203,4.97446287528285
"234",5.99017940888787,5.11853164136601
"235",5.99266346407741,5.09437516478855
"236",6.18070595913657,5.12096433520075
"237",6.15167644455695,5.18424450330372
"238",6.17151183142221,5.21067545213588
"239",6.25946141190108,5.20457251203492
"240",6.05509559582885,5.20483812607203
"241",6.20680959251556,5.30098605691692
"242",6.24645995827092,5.23544680316442
"243",6.23327529567543,5.28942805096112
"244",6.11346016669865,5.21841133653329
"245",6.16760800892318,5.20884306834083
"246",6.35730578317544,5.25172810859472
"247",6.40975216333774,5.39779822056603
"248",6.36417110904203,5.34912044487925
"249",6.40530856800236,5.39344896735025
"250",6.33049322810238,5.40957802368636
"251",6.30836619989778,5.29800375039512
"252",6.27304243901171,5.28311370959205
"253",6.29250041623723,5.30873421131598
"254",6.2599588140081,5.42711793316194
"255",6.33919653075253,5.3665190715746
"256",6.41839052288528,5.44664084184459
"257",6.46341354098237,5.42996607498477
"258",6.47837729980671,5.50359340243703
"259",6.47420247477013,5.48842115051243
"260",6.43403642544701,5.51826289107224
"261",6.48287740029067,5.5195745986563
"262",6.48832674164277,5.49748767351645
"263",6.4668830586966,5.51916804217191
"264",6.45485542386837,5.45983765583366
"265",6.54198427847422,5.50667558979108
"266",6.45849000049496,5.52033012636418
"267",6.5467774707398,5.61081341835867
"268",6.52478106011756,5.49546302458688
"269",6.50614108609646,5.53717248432219
"270",6.57733484642255,5.57200805519126
"271",6.59293260609897,5.58783817980403
"272",6.57119261533907,5.61732874837837
"273",6.54924166179517,5.60504474352276
"274",6.51831094891302,5.52861047986136
"275",6.4226752182994,5.32814366784993
"276",6.32672487205419,5.34955141014935
"277",6.3381954963261,5.34342105416933
"278",6.34437960406728,5.33998456995372
"279",6.42788990968099,5.53334241909644
"280",6.50294309700543,5.49618583402295
"281",6.52309967165467,5.57410382008715
"282",6.44858003857557,5.52200700159946
"283",6.47294137082469,5.51787652769601
"284",6.53291345305166,5.56330834963214
"285",6.49721562356306,5.58756033045562
"286",6.62001016906838,5.64267483060341
"287",6.6707779474341,5.61386842385942
"288",6.65240258100651,5.60161834155414
"289",6.65672110011704,5.71421180525234
"290",6.72787733812919,5.77582193789222
"291",6.73709626246352,5.77150817286392
"292",6.7413595392505,5.77567291410388
"293",6.7140695593147,5.74348008433585
"294",6.71051920877237,5.70237129440722
"295",6.67022532532852,5.70626683036727
"296",6.58791567447961,5.65820383558925
"297",6.66276918460783,5.77748480042927
"298",6.58236487214062,5.62359990088299
"299",6.66576132380582,5.74326493202116
"300",6.74079669182752,5.75298798406141
"301",6.77738509867768,5.77268950977919
"302",6.71911556913288,5.76797070132641
"303",6.68013232779982,5.74333291378012
"304",6.76649639750009,5.714782189199
"305",6.73770809200189,5.70891622979013
"306",6.85311671195474,5.80268223011719
"307",6.72750314425392,5.61971408965876
"308",6.73838236890904,5.74292779258524
"309",6.66027669731988,5.73094700191812
"310",6.76003328262948,5.71100230549168
"311",6.54061238265218,5.67023135952267
"312",6.52028288656508,5.58324835434197
"313",6.64318492876936,5.57645785751246
"314",6.73791964530437,5.62909199969287
"315",6.66578572744649,5.66518896637913
"316",6.64438571241111,5.70274777923924
"317",6.58899284195221,5.64169824867348
"318",6.5218332394524,5.5639489746071
"319",6.36632076964218,5.4440688809006
"320",6.30565111726804,5.33667095858813
"321",6.29469201128321,5.27686236213735
"322",6.19904786654699,5.21080173868335
"323",6.22636826737964,5.20405426175863
"324",6.14104010044568,5.16664198589421
"325",6.324173448698,5.23311794235298
"326",6.11744794840009,5.12701402157716
"327",6.03982921228205,5.05654378772828
"328",5.99310305107995,5.08379006999759
"329",6.20094595474992,5.07590085071043
"330",6.17062248781719,5.25017151127783
"331",6.21055040706398,5.08819758884737
"332",6.06503909172195,5.09202879988994
"333",6.09765951573073,5.16202384733522
"334",6.05020140752428,5.04318688768944
"335",6.06758961176082,5.04999731730919
"336",6.06867931130637,4.96676415800477
"337",6.12308640035709,5.15335120716695
"338",6.05302984866312,5.09931949932001
"339",6.16709295330063,5.25905864800273
"340",6.17966192273163,5.21515094184936
"341",6.25549739287539,5.27587547045306
"342",6.2778710400171,5.24336495622163
"343",6.20379671435135,5.19179641455282
"344",6.18061973741448,5.19505017247799
"345",6.2167388347387,5.19567543183439
"346",6.19651040481933,5.25778187861053
"347",6.37203196862696,5.26128832576197
"348",6.2195127492077,5.29592049483602
"349",6.20748553045768,5.15629995741344
"350",6.12573448675913,5.14900042221117
"351",6.23546688665049,5.17603406230152
"352",6.14786714792555,5.09005462312518
"353",6.17538630934232,5.30022024405863
"354",6.2891323851328,5.1871152010732
"355",6.02806583569813,5.09814102312663
"356",6.10689622784227,5.09657671500331
"357",6.05435102252144,5.19929420044678
"358",6.12887866427433,5.18407139913475
"359",6.07876113346636,5.04177772638168
"360",5.90535027730929,5.01717478439717
"361",6.11360583663558,5.01909746543325
"362",6.08032119163854,5.20758087203128
"363",5.93156284485191,4.98289799441702
"364",6.01597075604195,4.89259331704374
"365",6.16127331393699,5.12226558443495
"366",6.07468804693271,5.15379888659715
"367",6.05019519825703,4.99465712793887
"368",6.00412521001019,5.03653194722867
"369",6.04779466381524,5.07305086536678
"370",5.96954628051466,5.01839077523152
"371",5.99482757606506,5.06046086261054
"372",5.93129081894995,4.9933872875357
"373",5.97066482133258,4.89603037438504
"374",5.95565103011203,5.10300142827634
"375",6.27142336356532,5.17143218724638
"376",6.17449456389334,5.19879248009371
"377",6.1046691626544,5.0294475880588
"378",6.08390308680038,5.092946777997
"379",6.1631530569371,5.18909006062327
"380",6.12012851833088,5.22985615257633
"381",6.0267103353776,5.04199336841683
"382",6.11811199840471,5.02510603994201
"383",6.01432537477054,5.12712257878216
"384",6.21347246801131,5.25587982306559
"385",6.15346009860235,5.07787296318798
"386",6.28686977138568,5.26188723599997
"387",6.23880676027665,5.21620747436557
"388",6.17099635155397,5.15521711560191
"389",6.17435354756796,5.29726557448172
"390",6.21672671329643,5.23241024466471
"391",6.29152279170911,5.38542890428483
"392",6.32667513445128,5.37095894757219
"393",6.27083681121358,5.35403560964371
"394",6.30102603305181,5.224512281306
"395",6.28329104193429,5.25904781731184
"396",6.3121417539413,5.16893087893951
"397",6.3311077882121,5.39489162823656
"398",6.32034417721669,5.37724302608168
"399",6.32229016320437,5.40048655756071
"400",6.50294868994264,5.69204605869804
"401",6.63775879666516,5.6084378039632
"402",6.58137112353463,5.5295117586894
"403",6.60537531472225,5.61954302217796
"404",6.60430437703848,5.64815024564101
"405",6.59478835291503,5.57747402401078
"406",6.53075222395257,5.59672748186144
"407",6.56694593448414,5.57114025077098
"408",6.66518852952876,5.62995264304302
"409",6.7110846192339,5.74916756018803
"410",6.77786670956331,5.73386024986771
"411",6.78583246247686,5.8149263135266
"412",6.81822604982111,5.83749642561133
"413",6.9007163324916,5.93116478088407
"414",6.91436495511689,5.93730330531781
"415",6.89539431286968,5.88442677987975
"416",6.95860542126571,5.91146332102789
"417",6.84601198274963,5.84439299671768
"418",6.81401972619921,5.78733880455611
"419",6.70280338095751,5.76475771195492
"420",6.83465461287053,5.7612559984692
"421",6.8871995332934,5.94927912072343
"422",6.98810907362344,6.01280045786657
"423",6.93420055151339,5.97105908274296
"424",6.91450982890452,5.85231963238277
"425",6.74964512968608,5.84831433111669
"426",6.7570112079499,5.80343871731419
"427",6.74311235607126,5.86370605241346
"428",6.97317453822762,5.87896868830698
"429",6.78267594419451,5.8537170161163
"430",6.76128547449339,5.7144694455914
"431",6.70429453480013,5.7392747187842
"432",6.80316860108037,5.79262081581613
"433",6.81140878519689,5.89771759363389
"434",6.92471624799864,5.88308945356033
"435",6.86139810230878,5.83790404871109
"436",6.88924055684004,5.88030314750646
"437",6.86812550529009,5.86171094600896
"438",6.86073469556544,5.91607273812969
"439",6.80805833711823,5.87784414542102
"440",6.77907133733118,5.82364624568481
"441",6.76623454852846,5.82506763442364
"442",6.83286635360788,5.80418689864659
"443",6.74997397912063,5.71417063911993
"444",6.7360118501308,5.74822998766306
"445",6.76742042455275,5.78701152591054
"446",6.7264884350818,5.75932844062139
"447",6.73992148827275,5.7224994979911
"448",6.88042814135387,5.81396611184786
"449",6.80092187317757,5.85844568574487
"450",6.82080812460331,5.75909462680871
"451",6.77727557339531,5.85675720256895
"452",6.89269443655232,5.89066237467911
"453",6.87526662188598,5.90705954634415
"454",6.90094974326983,5.91452256325995
"455",6.92464298443593,5.90332445307746
"456",6.91643804765808,5.96679610901624
"457",6.92599352278327,5.88132631077864
"458",6.89313303816361,5.88469890280147
"459",6.8962810767287,5.94023769196833
"460",6.88262179617298,5.90130850295095
"461",6.67572979160065,5.75826053744384
"462",6.80682293211343,5.85331635733569
"463",6.7926862630169,5.83776626259468
"464",6.86440669962187,5.83932150430477
"465",6.78252526576728,5.87593037668302
"466",6.88025924592046,5.87942685834596
"467",6.82770767202549,5.88904227967435
"468",6.90777258694999,5.91200953883395
"469",6.87601472200235,5.89989918569574
"470",6.97253230008092,5.95749465861406
"471",6.99575322580255,6.01006153856701
"472",7.00131124566297,5.94587582354158
"473",6.91607081767113,5.973700048188
"474",6.93873730203703,5.97786040345065
"475",6.93115466553855,5.9553822119648
"476",7.01846935126941,5.98893342414938
"477",6.99289454241795,6.00116999689892
"478",7.10707879199054,6.12136990110592
"479",7.10586080353619,6.1460855692506
"480",7.0923589687886,6.0356932630985
"481",6.98997152859792,6.00716591802263
"482",6.94815184033633,5.96930577375888
"483",6.94516937199253,5.98191563573506
"484",7.04796499702642,6.06615882812278
"485",7.06506254277206,6.07869612935075
"486",6.99319124841428,6.07136493846223
"487",7.07555739281184,6.07591633456738
"488",7.07118748622544,6.09111698894047
"489",7.05550084232306,6.05000606609647
"490",7.06850242996424,6.15776220269507
"491",6.92530022597341,6.00982004544003
"492",7.03981784632488,6.07688226993196
"493",7.0723474882901,6.06948304919456
"494",7.03399874620628,6.06116319107646
"495",7.0832423747686,6.04308988095049
"496",7.03851431129295,6.01870140988683
"497",7.01772176997757,6.02705038766945
"498",7.12078476082978,6.06855393492981
"499",7.15678395468778,6.16993837684495
"500",7.10549146697688,6.13676824816779
"501",7.15066316442727,6.15159335780919
"502",6.99557550742684,6.0827360840858
"503",6.86170185346636,5.98337873347343
"504",6.96172368864996,5.98838932326869
"505",6.93941684513412,6.00758968569674
"506",6.93182420284573,5.94434075694278
"507",6.95220569146332,6.00698049589702
"508",6.9507732570383,5.90788609128291
"509",6.94451357729568,5.94861095496745
"510",7.00905894689704,5.98490515294304
"511",6.95082022118894,5.94738763010792
"512",6.98145036491034,5.94175799740585
"513",7.05585603157257,6.07674572607921
"514",7.06166510299609,6.09219326452444
"515",7.05040695539244,6.08412302061424
"516",7.03787508865806,5.98343198455304
"517",6.93285826753236,5.92347533766404
"518",6.87475240038089,5.94328625719606
"519",6.91959367726415,5.94475815863526
"520",6.98382169019086,5.94704622897241
"521",6.9580018869319,5.99364106353949
"522",6.96107627152771,5.89724806231635
"523",6.99964772911052,6.00556028021747
"524",6.99588948287923,6.00367373394315
"525",6.94569559666092,5.94241561801705
"526",6.89030812506217,5.92914080782199
"527",6.93347511483042,5.972112384824
"528",6.69426808073498,5.81860533658765
"529",6.71886937431285,5.60894967234102
"530",6.78775548706972,5.68417092877885
"531",6.69807085603211,5.77686934878991
"532",6.74736223549638,5.75322080036864
"533",6.79746892545842,5.76534218912944
"534",6.65151628262929,5.56947322633053
"535",6.59143327688733,5.53523852212778
"536",6.52086699471625,5.55877422754118
"537",6.50337737412201,5.53047742201689
"538",6.56586744113155,5.49985964895761
"539",6.48160393589556,5.44281810069384
"540",6.48944519544282,5.52065297821894
"541",6.47850986481923,5.46699662701622
"542",6.48882708940302,5.47566417236804
"543",6.6629673031917,5.59967523268709
"544",6.60094972360231,5.59703735590475
"545",6.56470963775144,5.59516291041247
"546",6.58515714433143,5.61116258512575
"547",6.580493671262,5.61019078443698
"548",6.57251646981531,5.58093419356451
"549",6.61602606743982,5.60547750095512
"550",6.58961145238873,5.6114246856744
"551",6.72478724554293,5.63020266179244
"552",6.53854579781931,5.62655897240137
"553",6.53510902068293,5.64163879195287
"554",6.7284689326167,5.63558723801217
"555",6.49522177008556,5.61547831286428
"556",6.70107197204294,5.81736768101025
"557",6.82955376789458,5.86539741325713
"558",6.9687306816315,5.91463195589624
"559",6.95157869292519,5.94362317119296
"560",6.91042063441135,5.99093465484902
"561",6.96778862773774,5.91309630317793
"562",6.97205437676432,5.97128748911107
"563",6.96976086674714,5.98337807384935
"564",6.95771979325574,5.98328163972889
"565",6.95166231985021,6.03166634978264
"566",6.95815104034193,6.00452785164981
"567",7.00395987030583,5.95118906096396
"568",6.93820609242585,5.88093171883756
"569",6.86222020695226,5.86629741578705
"570",6.78144514884076,5.8445360562122
"571",6.77010880466747,5.78387730360068
"572",6.82158863559443,5.80317547197549
"573",6.7766263492873,5.7701830241668
"574",6.78531130675743,5.74459277136774
"575",6.78322478694261,5.83760639841623
"576",6.73203658088101,5.819663371397
"577",6.57653931422549,5.72306784280033
"578",6.47286036704039,5.42387127491859
"579",6.26379704625857,5.38161537538845
"580",6.18826376468904,5.36409592130272
"581",5.91830153062179,5.08105464521499
"582",5.94695454378532,4.92551290701942
"583",5.87020566514475,4.94991567308084
"584",5.99689690901677,4.95674686133638
"585",5.84186877378316,4.78514883818481
"586",5.87106793600388,4.91400965786487
"587",5.93128309115146,4.84454009916087
"588",6.12601870411911,4.9741020707906
"589",6.11827550900532,5.11617897530386
"590",6.15665225047822,5.12574283377714
"591",6.1152900693596,5.10010034772089
"592",6.06694592882369,5.16145338405426
"593",6.03172903519454,5.12947790617751
"594",6.20031300251567,5.14079335654889
"595",6.15728137157759,5.10413512839826
"596",6.08822694773918,5.25924713414682
"597",6.25930657204688,5.37035037342662
"598",6.16237798379366,5.17794804465166
"599",6.18639486624469,5.15217577334805
"600",6.22867477542203,5.15852435639222
"601",6.24688451005374,5.18756752405376
"602",6.2886415679701,5.4365416635562
"603",6.300499456837,5.19367827257776
"604",6.17092304994507,5.24663799007967
"605",6.15306571379909,5.25690468454446
"606",6.13620950309252,5.2447809926962
"607",6.15781107815624,5.170219055383
"608",6.16193793119419,5.14926808896536
"609",6.0547003577016,5.01638071333142
"610",5.9499338545216,5.0554943081465
"611",5.93139409788621,4.86602850073741
"612",6.00056283887086,4.93862322035108
"613",5.97392062199734,4.90051911752543
"614",5.96657758099111,4.94844064901218
"615",5.98374322922355,4.93286231388097
"616",5.90550455936562,4.9479491251494
"617",5.89711829198217,5.02218791961067
"618",5.9163663057555,5.00316677745167
"619",6.07052698049166,5.13414396079892
"620",5.95523534926042,5.04240335332152
"621",6.05383340261544,4.98873511524385
"622",5.93163011798477,4.99261248734162
"623",5.90728537717293,4.89166736906645
"624",5.87956987059479,4.83181878245642
"625",5.92173410919887,4.91156733084674
"626",5.88662751572229,4.90586214441542
"627",5.98042781975948,4.96023116957504
"628",6.00593526752946,5.00077609572171
"629",5.99648695910156,5.20211038758754
"630",5.80280021564287,4.86153180138415
"631",5.72037371040855,4.75823178216514
"632",5.76343003547449,4.81711406040555
"633",5.75835181715878,4.87890488123337
"634",5.78139604322871,4.74125360320181
"635",5.61785382535141,4.70077219658178
"636",5.5248731136162,4.64090162825526
"637",5.60399882796627,4.66027419502154
"638",5.53728851070561,4.44389183774508
"639",5.43296026555836,4.42130697499097
"640",5.40800720822383,4.35840989962587
"641",5.46189570933997,4.5802086891836
"642",5.57997038202649,4.51294843882678
"643",5.444255522824,4.36692695998894
"644",5.33945003338465,4.33779848370273
"645",5.40391738539776,4.2473532772553
"646",5.3788494730541,4.46031008246261
"647",5.28840427642237,4.30675975779072
"648",5.3604761328448,4.2650792532369
"649",5.49504166575288,4.43034535254179
"650",5.49230039472179,4.4381943514525
"651",5.44375940503664,4.46554092982487
"652",5.39798888938713,4.42699275066799
"653",5.52097419281058,4.43482715123834
"654",5.58309011733215,4.72894543022432
"655",5.7311115556006,4.65800224019753
"656",5.70977923280607,4.84863944317399
"657",5.69291914587883,4.77554950557626
"658",5.70341694716664,4.78539840384653
"659",5.81417327872316,4.59824406334928
"660",5.72950331046512,4.66827326635847
"661",5.71537281532076,4.67199896212775
"662",5.78712730694668,4.9363745871997
"663",5.90048978592888,4.87546679421802
"664",5.90490366715682,4.89030617060976
"665",5.94393331432752,4.9825406906256
"666",6.00223375495618,4.98880677791181
"667",6.08581294175895,5.05140904620327
"668",6.08487070542894,5.07195330784165
"669",6.10477993966468,5.1189945473192
"670",6.07928616525794,5.14542217463299
"671",6.09903191299893,5.09933429646486
"672",6.17967062661232,5.21850066032992
"673",6.22457804312858,5.30062524210483
"674",6.22808377366269,5.26918295626398
"675",6.27628527025559,5.29114380718065
"676",6.26968857864465,5.29025930651826
"677",6.23609708122532,5.21961258181075
"678",6.39936418155459,5.29355197191251
"679",6.64459378735909,5.58709647457745
"680",6.57212100627417,5.58668883965561
"681",6.4128031659424,5.5102622763301
"682",6.42539034308623,5.38379126015826
"683",6.3198312332442,5.30486218295869
"684",6.39251915582108,5.29062329111057
"685",6.39522828347587,5.39958748537475
"686",6.38074854435994,5.41980145164526
"687",6.41331198223104,5.37923325971054
"688",6.25652697640897,5.32215823377931
"689",6.24634139257391,5.31315715239523
"690",6.28678201468789,5.28241504448755
"691",6.40044553380627,5.4242095078956
"692",6.46727638536058,5.42473652745412
"693",6.45714909821548,5.48883306503295
"694",6.40501286531606,5.42427862888055
"695",6.41685857077345,5.44273902473463
"696",6.46663051315566,5.39916630425156
"697",6.36654669497934,5.40958756965841
"698",6.3789271712828,5.36373800451862
"699",6.38454276820711,5.52504053230315
"700",6.61766517751014,5.50968016004568
"701",6.59456966811732,5.72298972473752
"702",6.59113907823268,5.66640270431012
"703",6.69137036897603,5.73000372672101
"704",6.74149004468719,5.66790548704467
"705",6.69218959443512,5.66823343264485
"706",6.50515789339636,5.4060323328135
"707",6.35290654978492,5.39287971240308
"708",6.44426786324623,5.39614617328876
"709",6.5815482267872,5.53365692820545
"710",6.58858206198695,5.57682695246798
"711",6.60757394871328,5.64429781357753
"712",6.54802907398785,5.65268093598655
"713",6.64283009361391,5.65982358255825
"714",6.67634311172794,5.7305158874663
"715",6.67182612175836,5.71798904569429
"716",6.73655794719105,5.73900106702467
"717",6.73787742820655,5.76123056780464
"718",6.70057185598114,5.7690667565494
"719",6.77464614566063,5.72076538117607
"720",6.62423315314206,5.58000060962356
"721",6.47698259080175,5.54531174296286
"722",6.45355732655212,5.5503084342447
"723",6.28442400945455,5.39006720749385
"724",6.55289544937266,5.74877599999715
"725",6.79503209463657,5.85854394161506
"726",6.79228998733345,5.90757658095463
"727",6.88260400217211,5.8328201236789
"728",6.8283393127715,5.80438488842871
"729",6.75617046583623,5.68372302404288
"730",6.66392632084578,5.68082631601648
"731",6.61169250354652,5.66146913297148
"732",6.68219541661212,5.69180461002697
"733",6.60536330850758,5.64084075205749
"734",6.72243554290256,5.7299528034593
"735",6.71689595950441,5.76270867178628
"736",6.65691411537364,5.70239881774974
