"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.48428140831642,0.978955318279092,0.0142170520976485,1941.41572747713,4.2235596418908,6.60853790247108,8.02234766014726
"u1",5.52013728621544,0.976244526293316,0.0141828075606557,1948.12231584886,3.26489920290864,5.64268909123613,7.05705062044013
"Deviance",7101.8890890398,2.07766643458455,0.021968035792974,4323.19462197177,7099.23395840842,7101.43967422247,7107.13676386669
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3550.96224630315,NA,NA,NA,NA,NA,NA
"u0",6.48428140831642,0.978955318279092,0.0142170520976485,1941.41572747713,4.2235596418908,6.60853790247108,8.02234766014726
"u1",5.52013728621544,0.976244526293316,0.0141828075606557,1948.12231584886,3.26489920290864,5.64268909123613,7.05705062044013
"Deviance",7101.8890890398,2.07766643458455,0.021968035792974,4323.19462197177,7099.23395840842,7101.43967422247,7107.13676386669
"",1,0,0,2.22044604925031e-16,1,1,1
