"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.53149640537009,0.976367121607086,0.0140441631067124,2214.09782064735,4.2619056376504,6.65755927537573,8.08000510685532
"u1",5.3721657382625,0.97445075627884,0.0140256071755892,2210.04729486392,3.11052349124424,5.49747668628419,6.9231257737739
"Deviance",6643.95082314541,2.00402684118036,0.0202868877902911,5459.2911286907,6641.47743104115,6643.4797545869,6649.07342772912
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3321.97498476448,NA,NA,NA,NA,NA,NA
"u0",6.53149640537009,0.976367121607086,0.0140441631067124,2214.09782064735,4.2619056376504,6.65755927537573,8.08000510685532
"u1",5.3721657382625,0.97445075627884,0.0140256071755892,2210.04729486392,3.11052349124424,5.49747668628419,6.9231257737739
"Deviance",6643.95082314541,2.00402684118036,0.0202868877902911,5459.2911286907,6641.47743104115,6643.4797545869,6649.07342772912
"",1,0,0,2.22044604925031e-16,1,1,1
