"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.4952333010763,0.954686390411935,0.0138287521084741,1985.03830249533,4.29968456148847,6.61439734856501,8.01965245575607
"u1",5.52640334262797,0.95281911505332,0.0138078733216591,1967.898511621,3.3352495874635,5.64374369226986,7.05144818221478
"Deviance",7101.53248409239,1.99628913581555,0.0202576231285488,5075.86188149954,7099.05129730113,7101.07539832145,7106.62627732055
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3550.787298684,NA,NA,NA,NA,NA,NA
"u0",6.4952333010763,0.954686390411935,0.0138287521084741,1985.03830249533,4.29968456148847,6.61439734856501,8.01965245575607
"u1",5.52640334262797,0.95281911505332,0.0138078733216591,1967.898511621,3.3352495874635,5.64374369226986,7.05144818221478
"Deviance",7101.53248409239,1.99628913581555,0.0202576231285488,5075.86188149954,7099.05129730113,7101.07539832145,7106.62627732055
"",1,0,0,2.22044604925031e-16,1,1,1
