"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.31983481765309,1.01120482770178,0.0145188074023867,2259.59007546143,3.99400397518411,6.44326251953624,7.92235022473242
"u1",5.37781540323712,1.00059646169304,0.0143727709355491,2278.16544133853,3.07267162648633,5.49951796333541,6.96563050582029
"Deviance",7101.18867732272,1.88634633571837,0.0177269817101606,6827.01237076162,7098.97103532198,7100.71281913391,7106.0928970794
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3550.44258260674,NA,NA,NA,NA,NA,NA
"u0",6.31983481765309,1.01120482770178,0.0145188074023867,2259.59007546143,3.99400397518411,6.44326251953624,7.92235022473242
"u1",5.37781540323712,1.00059646169304,0.0143727709355491,2278.16544133853,3.07267162648633,5.49951796333541,6.96563050582029
"Deviance",7101.18867732272,1.88634633571837,0.0177269817101606,6827.01237076162,7098.97103532198,7100.71281913391,7106.0928970794
"",1,0,0,2.22044604925031e-16,1,1,1
