"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.07327834292007,1.03092592606815,0.0147017786098035,2410.27486302857,3.73330372117577,6.1822305217975,7.75049358682347
"u1",5.13917829772936,1.02164974622871,0.0145746829700609,2404.60304785317,2.81748318503183,5.24778892491937,6.80097166527074
"Deviance",7098.26166934064,1.71115855858046,0.0129119581743624,15771.0298284059,7096.67637211346,7097.70954654263,7102.90223858729
"",1,0,0,2.22044604925031e-16,1,1,1
"",-3548.82948438919,NA,NA,NA,NA,NA,NA
"u0",6.07327834292007,1.03092592606815,0.0147017786098035,2410.27486302857,3.73330372117577,6.1822305217975,7.75049358682347
"u1",5.13917829772936,1.02164974622871,0.0145746829700609,2404.60304785317,2.81748318503183,5.24778892491937,6.80097166527074
"Deviance",7098.26166934064,1.71115855858046,0.0129119581743624,15771.0298284059,7096.67637211346,7097.70954654263,7102.90223858729
"",1,0,0,2.22044604925031e-16,1,1,1
