"","Mean","SD","MCSE","ESS","LB","Median","UB"
"u0",6.28653126469703,0.958952434853389,0.0140423198070523,1679.84662178806,4.0320003629695,6.41841689773123,7.77395701492151
"u1",5.9451285615269,0.958441571870665,0.0140378816728302,1686.46753719591,3.68919562770764,6.07688145278949,7.43342268204657
"Deviance",8189.50984810555,2.04647627850426,0.0216676995292032,3837.00472274429,8186.92157542355,8189.05684776921,8194.71111719107
"",1,0,0,2.22044604925031e-16,1,1,1
"",-4092.15656094296,NA,NA,NA,NA,NA,NA
"u0",6.28653126469703,0.958952434853389,0.0140423198070523,1679.84662178806,4.0320003629695,6.41841689773123,7.77395701492151
"u1",5.9451285615269,0.958441571870665,0.0140378816728302,1686.46753719591,3.68919562770764,6.07688145278949,7.43342268204657
"Deviance",8189.50984810555,2.04647627850426,0.0216676995292032,3837.00472274429,8186.92157542355,8189.05684776921,8194.71111719107
"",1,0,0,2.22044604925031e-16,1,1,1
