"","A","B"
"EV_absent",0.761130645195583,0.758733220005669
"EV_present",0.238869354804417,0.241266779994331
"SD_absent",0.00690674203710619,0.00901529957507086
"SD_present",0.00690674203710619,0.00901529957507085
"post.theta_absent",2900.13635455666,1708.13635455666
"post.theta_present",910.16398331954,543.16398331954
"opt.theta_absent",12.1363545566565,NA
"opt.theta_present",4.16398331953981,NA
"max.spread_absent",0.211098936970138,NA
"max.spread_present",0.211098936970131,NA
