"","A","B"
"EV_absent",0.728325227692526,0.708417980869237
"EV_present",0.271674772307474,0.291582019130763
"SD_absent",0.00637790792003797,0.0131459242748819
"SD_present",0.00637790792003797,0.0131459242748819
"post.theta_absent",3542.04632523445,846.046325234448
"post.theta_present",1321.2292974655,348.2292974655
"opt.theta_absent",10.0463252344482,NA
"opt.theta_present",4.22929746549957,NA
"max.spread_absent",1.36244615028128,NA
"max.spread_present",1.36244615028129,NA
