"","A","B"
"EV_absent",0.730515386770166,0.720838562425501
"EV_present",0.269484613229834,0.279161437574499
"SD_absent",0.00934866894317331,0.00726606131443391
"SD_present",0.00934866894317331,0.00726606131443391
"post.theta_absent",1644.75152886716,2746.75152886716
"post.theta_present",606.743181106184,1063.74318110618
"opt.theta_absent",11.7515288671632,NA
"opt.theta_present",4.74318110618363,NA
"max.spread_absent",0.817277030706894,NA
"max.spread_present",0.817277030706894,NA
