"","A","B"
"EV_absent",0.573738303633085,0.589105519836942
"EV_present",0.426261696366915,0.410894480163058
"SD_absent",0.0113533299037666,0.00762044755384709
"SD_present",0.0113533299037666,0.00762044755384709
"post.theta_absent",1087.99907435894,2454.99907435894
"post.theta_present",808.334266938654,1712.33426693865
"opt.theta_absent",9.99907435894351,NA
"opt.theta_present",7.33426693865363,NA
"max.spread_absent",1.12385433796655,NA
"max.spread_present",1.12385433796655,NA
