"","A","B"
"EV_absent",0.580904273003138,0.585541419023029
"EV_present",0.419095726996862,0.414458580976971
"SD_absent",0.0122840321150532,0.00738118146585513
"SD_present",0.0122840321150532,0.00738118146585513
"post.theta_absent",936.636810187698,2607.6368101877
"post.theta_present",675.740398445159,1845.74039844516
"opt.theta_absent",10.6368101876983,NA
"opt.theta_present",7.74039844515884,NA
"max.spread_absent",0.323573132306371,NA
"max.spread_present",0.323573132306367,NA
