"","0","1"
"EV_n",0.72520748269871,0.724062187746397
"EV_y",0.27479251730129,0.275937812253603
"SD_n",0.0101534501380679,0.00695362881681857
"SD_y",0.0101534501380679,0.00695362881681857
"post.theta_n",1401.12682210462,2991.12682210462
"post.theta_y",530.908982173925,1139.90898217392
"opt.theta_n",12.1268221046238,NA
"opt.theta_y",4.90898217392472,NA
"max.spread_n",0.0930655943048824,NA
"max.spread_y",0.0930655943049004,NA
