"","A","B"
"EV_absent",0.724250556430757,0.724967224774008
"EV_present",0.275749443569243,0.275032775225992
"SD_absent",0.00661088575567375,0.0115499409161594
"SD_present",0.00661088575567375,0.0115499409161594
"post.theta_absent",3308.85675727793,1082.85675727793
"post.theta_present",1259.80629433863,410.806294338628
"opt.theta_absent",11.8567572779348,NA
"opt.theta_present",4.80629433862812,NA
"max.spread_absent",0.0538521289059212,NA
"max.spread_present",0.0538521289059337,NA
