"","A","B"
"EV_absent",0.589153976588381,0.579271461231656
"EV_present",0.410846023411619,0.420728538768344
"SD_absent",0.008841383848445,0.0090564105059612
"SD_present",0.008841383848445,0.0090564105059612
"post.theta_absent",1823.71069757462,1720.71069757462
"post.theta_present",1271.76310052346,1249.76310052346
"opt.theta_absent",10.7106975746215,NA
"opt.theta_present",7.76310052345807,NA
"max.spread_absent",0.780821280873613,NA
"max.spread_present",0.780821280873609,NA
