"","A","B"
"EV_absent",0.588575446633292,0.556699881322509
"EV_present",0.411424553366708,0.443300118677491
"SD_absent",0.0067990661306383,0.0173550945319802
"SD_present",0.0067990661306383,0.0173550945319802
"post.theta_absent",3082.57067527152,455.570675271525
"post.theta_present",2154.77093132135,362.77093132135
"opt.theta_absent",7.57067527152468,NA
"opt.theta_present",5.77093132135043,NA
"max.spread_absent",1.7101191037835,NA
"max.spread_present",1.71011910378351,NA
