"","A","B"
"EV_absent",0.765469663149204,0.75689062362768
"EV_present",0.234530336850796,0.24310937637232
"SD_absent",0.00870020171068127,0.00706090351591617
"SD_present",0.00870020171068127,0.00706090351591617
"post.theta_absent",1814.73493929964,2792.73493929964
"post.theta_present",556.012102240418,897.012102240418
"opt.theta_absent",11.7349392996443,NA
"opt.theta_present",4.01210224041792,NA
"max.spread_absent",0.765650442466212,NA
"max.spread_present",0.765650442466219,NA
