"","A","B"
"EV_absent",0.764557291232862,0.738304799679983
"EV_present",0.235442708767138,0.261695200320017
"SD_absent",0.00596914082194875,0.0138785592684833
"SD_present",0.00596914082194875,0.0138785592684833
"post.theta_absent",3861.85259654156,739.852596541562
"post.theta_present",1189.24382334119,262.243823341189
"opt.theta_absent",8.8525965415618,NA
"opt.theta_present",3.24382334118855,NA
"max.spread_absent",1.73768016581455,NA
"max.spread_present",1.73768016581455,NA
