"","A","B"
"EV_absent",0.756327074601611,0.763580603030166
"EV_present",0.243672925398389,0.236419396969834
"SD_absent",0.00812451809741061,0.00742892613147351
"SD_present",0.00812451809741061,0.00742892613147351
"post.theta_absent",2110.93944813608,2496.93944813608
"post.theta_present",680.100987971536,773.100987971536
"opt.theta_absent",11.9394481360752,NA
"opt.theta_present",4.1009879715357,NA
"max.spread_absent",0.658876248860606,NA
"max.spread_present",0.658876248860601,NA
