"","A","B"
"EV_absent",0.762969515505171,0.757859018471245
"EV_present",0.237030484494829,0.242140981528755
"SD_absent",0.00799645101764566,0.00753138520769387
"SD_present",0.00799645101764566,0.00753138520769387
"post.theta_absent",2157.10075223626,2451.10075223626
"post.theta_present",670.142942825421,783.142942825421
"opt.theta_absent",12.1007522362551,NA
"opt.theta_present",4.14294282542094,NA
"max.spread_absent",0.465235125010534,NA
"max.spread_present",0.465235125010539,NA
