"","A","B"
"EV_absent",0.754556677283208,0.770002976684192
"EV_present",0.245443322716792,0.229997023315808
"SD_absent",0.00695786669523777,0.00890255860091457
"SD_present",0.00695786669523777,0.00890255860091457
"post.theta_absent",2885.81978623823,1719.81978623823
"post.theta_present",938.703769273418,513.703769273418
"opt.theta_absent",10.8197862382257,NA
"opt.theta_present",3.70376927341793,NA
"max.spread_absent",1.36704982007551,NA
"max.spread_present",1.36704982007549,NA
