"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-0.75155353630947,-3.16627659463774,-1.62988044922771,-2.69890362227013,-0.918919027730094,2.15601584169651
"EV_y",-0.014970876641852,-0.0605219829533849,-0.0292575212409571,-0.0455511063115329,-0.0142866445991052,0.0312644617124277
"SD_y",0.0199199071238051,0.0191145596868834,0.0179507161122279,0.0168776335455871,0.0155472290462805,0.0145010352464881
