"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",1.28304198225628,-0.589642864148934,-1.32069548736077,-1.7410490914782,-3.18158693084773,-0.494879134616968
"EV_y",0.020047234227142,-0.0128964552238806,-0.0230064630120426,-0.0329436894510226,-0.0430536972391846,-0.010110007788162
"SD_y",0.0156247687171452,0.0218716379150875,0.0174199603407579,0.0189217464414243,0.0135321454905879,0.0204292464178895
