"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-0.674735371549693,-1.21761677213452,-3.12682914548886,-0.727410583077513,-2.85560713992708,-2.31746369181712
"EV_y",-0.0097304230629206,-0.0270860941539398,-0.13940612033195,-0.0173556710910192,-0.12967569726903,-0.11232002617801
"SD_y",0.0144210952518649,0.0222451716942573,0.0445838623875801,0.0238595251358471,0.0454109024507976,0.0484667900405984
