"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-2.01417359592886,-0.939791396372506,0.835107981125998,0.640588552997518,3.00840157322498,1.6614764166594
"EV_y",-0.0304143848284449,-0.0186717698442493,0.0138550246261956,0.0117426149841955,0.0442694094546405,0.0325267944704449
"SD_y",0.0151001804858925,0.0198679940211417,0.0165906983759328,0.0183309784872803,0.0147152593751585,0.0195770425293451
