"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-0.93337673015412,-2.10601159626745,2.25267996637686,-1.55277906054987,2.70203411450806,3.31039138160635
"EV_y",-0.0128459607859669,-0.0511347639978166,0.059703871562452,-0.0382888032118497,0.0725498323484189,0.110838635560269
"SD_y",0.0137628894860554,0.0242803810237534,0.0265034858273622,0.0246582428786044,0.0268500800781442,0.033482033627844
