"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",0.171736875954099,-3.01706928711577,-0.341854557674452,-3.25746353175043,-0.494573225435575,2.42051850965463
"EV_y",0.00230495622200694,-0.0646936331836874,-0.0062958366529795,-0.0669985894056944,-0.00860079287498644,0.0583977965307079
"SD_y",0.0134214402655316,0.0214425414291803,0.0184167111762629,0.0205677174134601,0.017390332578986,0.0241261516066822
