"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",2.61747251094245,3.02442472252401,2.51363730862729,0.582597178398057,-0.524596672827545,-1.23502788739237
"EV_y",0.0693213814409166,0.0798737809075348,0.061409594682976,0.0105523994666182,-0.00791178675794063,-0.0184641862245588
"SD_y",0.0264840914856281,0.0264095780968477,0.0244305709786397,0.0181126855018997,0.0150816563805038,0.0149504204828476
