"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-3.15777609256305,-0.0669624196184126,-0.735567179343766,2.41103336891875,1.36140335540288,-0.596861242170895
"EV_y",-0.0424913941480206,-0.001036866359447,-0.0142399267399267,0.0414545277885736,0.0282514674080939,-0.0132030603804797
"SD_y",0.0134561137023277,0.0154843024692897,0.0193591110911594,0.0171936765052589,0.0207517245318773,0.0221208204648333
