"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-2.49317719340089,-3.20275557872517,-0.697160535557538,1.02056631319792,1.79595412335367,1.49513587193742
"EV_y",-0.0663557725718257,-0.0400752684152153,-0.0133254695415227,0.0262805041566104,0.053030303030303,0.0267497988736927
"SD_y",0.0266149444762533,0.0125127464241798,0.0191139183328355,0.0257509030199723,0.0295276490310772,0.0178912160264269
