"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",-2.62504443976835,-3.01674905472068,-0.864385208986417,0.240574487170307,-0.717418959057324,-0.731030638172862
"EV_y",-0.0423384160345967,-0.0385277259981347,-0.249655489205328,0.00381069003646201,-0.207317073170732,-0.211127763207194
"SD_y",0.0161286473452362,0.0127712730821431,0.288824341982987,0.0158399590965951,0.28897629558486,0.288808364769617
