"","AA-AB","AA-BA","AA-BB","AB-BA","AB-BB","BA-BB"
"spread_y",1.5514186583982,3.10133014699328,0.76784932772455,2.39851824941792,-1.10960017224919,-2.94163486716013
"EV_y",0.055976914515492,0.30899623818699,0.0131073492981008,0.253019323671498,-0.0428695652173913,-0.295888888888889
"SD_y",0.0360811146704183,0.0996334551761796,0.0170702100331886,0.105489847214171,0.0386351465055142,0.100586545322853
